Brand,Model,Body,Country,Condition,Fuel_Type,Gearbox,Horsepower,Seats,Doors,Color,Full_Service_History,Non_Smoker_Vehicle,Seller,Vehicle_Age,Annual_Distance_Avg,Market_Segment,Classic_Vehicle
22,1211,5,8,1,6,1,69,4,5,11,True,1,1,9,6111.111111111111,2,0
22,248,2,8,1,6,1,83,4,2,10,True,1,1,43,1529.953488372093,2,1
33,414,3,2,1,6,1,110,5,5,10,True,1,0,3,13093.666666666666,2,0
35,1084,6,7,1,2,0,381,4,5,13,False,0,0,5,9200.0,0,0
2,1144,2,2,1,6,0,385,2,2,6,False,0,0,15,3966.6666666666665,0,0
26,422,3,4,1,6,0,192,5,5,1,False,0,0,3,10000.0,2,0
29,426,1,4,0,2,0,340,2,2,7,True,1,0,6,0.1666666666666666,2,0
1,574,5,6,1,6,0,519,5,4,7,True,0,0,2,10452.5,1,0
37,418,3,2,1,6,0,600,5,4,7,True,1,0,1,25.0,0,0
12,456,3,2,0,6,0,481,6,4,1,False,1,0,6,0.0,2,0
41,966,3,4,0,4,1,129,5,5,13,False,0,0,6,0.0,2,0
39,1052,6,2,1,4,0,218,5,5,1,True,1,0,5,15936.2,2,0
3,182,0,6,1,6,1,122,5,5,11,False,0,0,13,8544.615384615385,1,0
19,226,3,1,1,2,0,156,5,5,7,False,1,0,1,11.0,2,0
30,370,6,4,1,6,0,192,5,5,6,False,0,0,9,7533.333333333333,1,0
13,444,2,2,1,6,1,237,2,2,9,False,1,0,49,2122.4489795918366,0,1
24,954,3,8,1,6,0,249,5,5,1,True,1,1,13,22692.30769230769,1,0
11,753,8,1,1,6,1,82,7,5,7,True,1,0,12,14000.0,2,0
9,298,2,2,1,6,0,436,2,2,1,True,1,0,18,5555.555555555556,0,0
5,16,2,1,1,6,0,234,4,2,10,False,1,0,15,7786.666666666667,1,0
19,362,3,4,1,1,0,140,5,5,11,False,0,0,7,10428.57142857143,2,0
30,405,3,2,1,6,0,218,5,5,7,True,1,0,1,24948.0,1,0
3,185,2,1,1,6,0,150,4,5,10,True,1,0,8,14997.5,1,0
4,363,2,3,1,6,0,635,5,2,7,False,0,0,8,7481.25,0,0
10,552,3,2,1,6,0,150,5,5,1,True,0,0,4,18225.0,1,0
5,37,2,1,1,6,0,136,4,2,1,True,0,0,8,18426.0,1,0
35,319,3,4,1,6,0,475,5,5,13,True,1,0,2,17799.0,0,0
42,806,5,2,1,2,0,513,5,4,7,False,0,0,4,9507.75,1,0
13,899,3,7,1,6,0,725,4,5,7,False,0,0,2,6675.5,0,0
4,364,2,2,1,6,0,635,4,2,13,False,1,0,11,6360.727272727273,0,0
31,491,3,2,1,4,0,188,5,5,7,True,1,0,3,3735.0,2,0
13,1089,2,2,1,6,1,390,2,3,1,False,0,0,37,1798.4054054054054,0,1
6,222,3,4,0,2,1,204,5,5,11,False,0,0,6,0.0,2,0
39,849,6,2,1,6,0,190,5,5,1,False,0,0,7,15692.857142857143,2,0
4,363,2,2,0,4,0,680,4,2,1,False,0,0,6,10.0,0,0
16,191,5,8,1,6,0,156,5,4,11,False,0,1,17,8094.117647058823,2,0
5,1176,3,4,1,1,0,184,5,5,1,False,0,0,15,8933.333333333334,1,0
36,1124,0,6,1,6,1,90,4,5,1,True,0,0,10,7483.1,2,0
1,717,3,2,1,6,0,145,4,4,1,False,1,0,1,4500.0,1,0
15,734,3,2,1,1,0,120,5,5,10,False,0,0,5,16958.4,2,0
42,807,5,8,1,2,0,421,5,5,7,False,1,1,8,16250.0,1,0
25,572,5,4,1,1,0,275,5,4,1,False,0,0,7,13622.857142857143,0,0
40,554,0,4,1,6,0,71,2,2,13,True,1,0,7,3930.142857142857,2,0
28,460,2,1,1,6,0,197,4,2,7,True,1,0,5,9394.4,1,0
31,862,3,8,1,1,1,99,5,3,11,False,0,1,25,8040.0,2,1
20,1031,3,2,1,6,1,132,5,5,2,True,1,0,6,6182.166666666667,2,0
33,217,5,2,1,6,1,145,5,5,1,False,0,0,6,11226.333333333334,2,0
33,397,5,4,1,8,1,90,5,5,7,False,0,0,10,7166.5,2,0
32,909,3,2,1,6,0,159,5,5,1,False,1,0,7,7495.714285714285,2,0
40,554,0,4,1,6,0,71,2,2,13,True,1,0,11,13681.818181818182,2,0
32,1106,8,2,0,6,1,131,2,4,13,False,1,0,6,1.6666666666666667,2,0
23,921,3,4,1,4,0,200,5,5,1,True,1,0,7,10571.42857142857,1,0
31,219,3,2,1,6,0,158,5,5,1,True,1,0,2,25.5,2,0
32,909,3,2,1,1,1,110,5,5,1,False,1,0,15,7200.0,2,0
28,590,3,1,1,1,0,197,5,5,7,False,0,0,3,12608.333333333334,1,0
7,781,0,2,1,6,0,52,5,5,2,False,0,0,18,5268.777777777777,2,0
23,922,3,1,1,4,0,460,2,5,1,False,0,0,2,6375.0,1,0
27,144,2,3,1,6,0,719,2,2,8,False,0,0,7,4227.142857142857,0,0
24,954,3,7,1,4,0,313,5,5,1,False,0,0,6,8576.166666666666,1,0
38,197,8,1,1,1,1,140,7,5,7,True,1,0,12,21495.75,2,0
38,213,3,4,1,6,1,95,5,5,10,True,0,0,3,7730.666666666667,2,0
28,175,0,6,1,6,1,122,5,5,1,True,0,0,11,12601.09090909091,1,0
31,860,3,0,1,6,1,150,5,5,1,False,0,0,9,11066.111111111111,2,0
18,1191,5,2,1,6,0,600,2,4,13,False,0,0,7,52.71428571428572,1,0
12,328,5,2,1,6,0,717,5,4,7,False,1,0,9,9372.222222222224,2,0
40,554,0,2,1,2,0,82,2,3,7,False,1,0,6,1982.3333333333333,2,0
44,1003,8,0,1,1,1,140,5,5,7,False,0,0,11,13305.363636363636,2,0
13,307,1,4,1,6,0,460,4,2,10,True,1,0,15,5933.333333333333,0,0
16,408,3,2,1,6,1,155,5,5,4,True,0,0,11,7636.363636363636,2,0
1,717,3,4,1,4,0,136,5,5,7,False,1,0,1,18387.0,1,0
20,936,0,6,1,6,1,86,5,3,13,True,0,0,13,15307.307692307691,2,0
27,151,1,2,1,6,0,751,2,2,2,False,0,0,3,4566.666666666667,0,0
26,420,3,2,1,6,0,179,5,5,7,True,1,0,6,5145.666666666667,2,0
13,103,2,4,1,6,1,360,2,2,9,False,0,0,45,651.7555555555556,0,1
23,441,3,6,1,1,0,200,5,5,4,True,0,0,6,15873.333333333334,1,0
36,347,0,2,0,6,0,158,5,5,9,False,0,0,6,3.333333333333333,2,0
36,1108,8,2,1,1,0,170,8,4,1,True,1,0,2,5.0,2,0
25,572,2,7,1,1,0,275,5,4,1,False,0,0,7,6428.571428571428,0,0
36,732,3,2,1,1,0,184,5,5,1,False,0,0,5,15002.6,2,0
37,352,5,2,1,6,0,0,5,4,10,False,0,0,66,2409.090909090909,0,1
16,408,3,2,1,1,1,140,5,4,10,True,0,0,21,10947.142857142857,2,0
4,495,5,6,1,6,0,218,5,4,2,True,0,0,36,4944.444444444444,0,1
10,552,3,1,1,6,0,150,5,5,13,False,0,0,4,9585.0,1,0
19,362,3,1,1,6,1,140,5,5,6,False,0,0,8,14198.875,2,0
15,277,8,1,1,1,1,116,5,5,7,True,1,0,15,21744.866666666665,2,0
44,880,0,2,1,6,1,95,5,5,7,True,1,0,2,2942.5,2,0
33,397,0,6,1,6,1,80,5,5,1,False,0,0,17,10712.882352941177,2,0
22,442,5,4,1,1,1,120,5,5,7,False,1,0,12,11583.333333333334,2,0
40,554,5,4,1,2,0,56,2,3,13,False,0,0,5,2823.4,2,0
8,281,0,2,1,6,0,73,4,2,1,True,1,0,19,5965.473684210527,2,0
9,282,2,8,1,6,0,200,2,2,13,False,1,1,47,903.8510638297872,0,1
25,572,5,8,1,1,2,275,5,4,11,False,0,1,9,15111.111111111111,0,0
10,552,3,4,1,6,2,150,5,5,7,False,0,0,4,20258.0,1,0
5,1176,3,2,1,4,0,292,5,5,1,True,1,0,4,8519.5,1,0
35,168,2,2,1,6,0,480,5,2,1,True,1,0,2,3403.5,0,0
5,59,5,4,1,1,0,190,5,4,7,True,1,0,4,12000.0,1,0
20,520,5,2,0,2,0,204,5,5,7,True,1,0,6,1.6666666666666667,2,0
37,573,5,2,1,6,0,600,5,4,7,True,1,0,6,4640.5,0,0
29,494,3,4,1,4,1,162,5,5,9,False,0,0,4,22053.75,2,0
15,826,2,4,1,6,0,305,4,2,13,False,1,0,12,7925.0,2,0
38,748,5,2,0,6,0,150,5,5,11,False,1,0,6,1.6666666666666667,2,0
35,773,3,2,1,6,0,265,5,4,1,True,1,0,4,10749.75,0,0
4,363,2,3,1,6,0,659,4,2,7,True,1,0,2,1000.0,0,0
28,1018,1,2,1,6,1,163,2,2,10,False,1,0,21,4566.666666666667,1,0
45,1143,6,6,1,1,1,165,5,5,2,True,0,0,20,21529.0,1,0
31,1024,0,2,1,6,1,71,5,5,13,True,0,0,4,2750.0,2,0
42,809,3,1,1,2,0,534,5,5,2,True,1,0,2,15921.0,1,0
27,648,2,2,1,6,0,634,2,2,13,False,0,0,1,500.0,0,0
37,352,5,3,1,6,0,155,4,4,7,True,0,0,67,835.820895522388,0,1
36,725,8,2,1,2,0,60,2,4,13,False,1,0,6,4369.666666666667,2,0
18,1192,5,4,1,1,0,179,5,4,7,False,0,0,8,16250.0,1,0
4,363,1,3,1,6,0,0,5,2,1,False,0,0,19,2726.315789473684,0,0
44,989,2,2,1,6,1,122,4,3,13,True,1,0,17,6100.588235294118,2,0
35,319,3,1,1,4,0,333,5,5,1,False,0,0,9,25555.555555555555,0,0
30,851,5,2,1,6,1,75,4,3,13,False,0,0,9,7777.333333333333,1,0
3,186,6,2,1,1,0,204,5,5,13,True,1,0,14,17846.428571428572,1,0
35,168,2,2,1,6,0,450,4,2,10,True,1,0,7,8331.42857142857,0,0
20,322,5,2,1,6,1,120,5,5,10,True,1,0,3,6533.333333333333,2,0
2,1157,2,3,1,6,0,354,4,5,2,False,0,0,29,1393.448275862069,0,1
27,144,2,7,1,6,0,721,5,2,7,False,0,0,9,3111.1111111111118,0,0
42,806,5,8,1,2,0,120,5,5,11,False,0,1,5,15060.0,1,0
2,439,3,2,1,6,0,551,5,5,7,True,1,0,4,29571.25,0,0
36,722,3,2,1,1,1,131,5,4,7,False,0,0,9,10138.777777777776,2,0
21,1130,3,6,1,6,0,666,5,5,1,True,0,0,3,5083.333333333333,0,0
12,919,3,2,1,8,0,305,6,4,7,True,1,0,7,11725.142857142857,2,0
7,229,0,3,1,6,1,86,5,3,7,False,0,0,15,11740.0,2,0
22,825,8,4,1,6,1,95,5,5,10,False,0,0,15,4733.333333333333,2,0
24,515,5,1,1,4,0,178,5,5,2,True,1,0,1,3259.0,1,0
34,102,6,2,1,1,0,131,5,5,7,True,1,0,2,14091.5,2,0
19,362,3,4,1,4,0,131,5,5,13,True,1,0,5,17000.0,2,0
45,1187,3,2,1,6,0,197,5,5,1,False,0,0,3,21678.666666666668,1,0
23,920,3,4,1,1,0,249,5,5,11,False,1,0,10,18990.0,1,0
6,994,3,4,1,4,0,218,5,5,1,False,0,0,1,10.0,2,0
8,477,5,2,1,2,0,136,5,5,11,True,0,0,3,3789.3333333333335,2,0
36,988,5,2,1,2,0,218,5,5,9,False,0,0,2,2337.5,2,0
14,866,5,4,1,6,1,84,4,5,13,False,0,0,4,7000.0,2,0
23,441,3,2,0,6,0,634,5,5,7,True,1,0,6,0.0,1,0
15,543,5,1,1,6,1,80,5,5,10,True,1,0,10,4039.4,2,0
10,552,3,2,1,6,0,310,5,5,1,True,1,0,3,6453.666666666667,1,0
38,213,3,2,1,6,1,116,5,5,7,False,1,0,7,9642.857142857143,2,0
11,983,5,4,1,8,1,101,5,5,13,False,0,0,3,13699.333333333334,2,0
14,866,5,2,1,6,1,54,4,4,14,True,1,0,17,7764.705882352941,2,0
38,748,5,2,1,1,0,150,5,4,9,True,1,0,7,19764.85714285714,2,0
35,170,2,4,1,6,0,355,4,2,10,False,1,0,21,7142.857142857143,0,0
35,319,3,1,1,6,0,340,5,5,1,True,1,0,6,9500.0,0,0
35,162,2,4,1,6,1,310,4,3,2,False,0,0,40,2750.0,0,1
42,807,4,2,1,2,0,469,5,5,1,False,1,0,10,14676.8,1,0
34,35,0,1,1,1,1,102,5,5,10,True,1,0,4,32132.5,2,0
0,118,0,4,1,6,1,165,4,3,7,False,1,0,7,4345.142857142857,2,0
8,289,8,4,1,6,1,131,5,5,11,False,0,0,9,11000.0,2,0
1,717,3,4,1,4,0,136,5,5,13,False,0,0,1,1.0,1,0
40,554,0,2,1,1,0,54,2,3,10,False,0,0,16,8865.9375,2,0
15,734,3,2,1,4,0,224,5,5,13,True,0,0,5,7590.0,2,0
43,798,5,2,1,7,0,182,5,4,2,False,0,0,4,1775.0,2,0
26,29,0,6,1,6,1,90,5,5,7,True,0,0,3,9739.666666666666,2,0
36,1219,0,2,1,2,0,58,5,4,13,True,1,0,9,7611.111111111111,2,0
0,94,0,3,1,6,0,165,5,3,7,False,0,0,6,7018.0,2,0
40,554,0,2,1,2,0,82,2,5,11,True,1,0,2,915.0,2,0
41,1158,3,0,1,4,1,129,5,5,13,False,1,0,6,10343.833333333334,2,0
6,993,6,4,0,4,0,98,5,5,2,False,0,0,6,0.1666666666666666,2,0
0,118,0,7,1,6,1,179,4,3,14,False,0,0,7,7199.285714285715,2,0
45,1189,3,6,1,4,0,454,7,5,9,False,0,0,1,23085.0,1,0
39,729,3,4,1,6,0,150,5,5,13,False,0,0,2,4567.5,2,0
10,552,3,2,1,6,0,245,5,5,7,True,1,0,4,11249.75,1,0
20,322,6,4,1,1,0,128,5,5,13,False,1,0,11,10454.545454545454,2,0
16,702,0,4,1,6,0,102,5,5,7,False,0,0,7,5976.0,2,0
17,665,5,2,1,6,1,87,5,5,2,True,1,0,12,11325.0,2,0
21,662,2,7,1,6,0,609,2,3,14,False,0,0,9,3331.8888888888887,0,0
34,102,0,6,1,6,0,181,5,5,7,False,1,0,5,24910.0,2,0
22,442,5,4,1,6,1,205,5,5,1,True,0,0,34,1058.8235294117646,2,1
18,482,3,4,1,1,2,150,5,5,1,False,0,0,8,18750.0,1,0
3,182,5,2,1,6,0,110,5,5,13,False,0,0,3,20342.666666666668,1,0
16,1221,3,2,1,4,0,143,5,5,13,False,0,0,1,1000.0,2,0
1,574,5,4,1,1,0,160,5,4,7,False,0,0,5,26655.8,1,0
33,195,5,2,1,6,1,69,4,3,13,True,1,0,8,6572.5,2,0
9,298,2,6,1,6,1,513,2,3,10,True,0,0,19,3304.368421052632,0,0
24,844,3,4,1,4,0,185,5,5,1,True,0,0,2,8527.0,1,0
40,554,1,4,1,6,0,90,2,3,10,False,0,0,8,14375.0,2,0
5,37,6,2,1,1,0,150,7,4,1,False,0,0,10,15371.6,1,0
35,319,2,2,1,4,0,470,5,5,7,True,1,0,2,9500.0,0,0
8,294,3,2,1,6,1,131,5,5,13,True,1,0,7,13714.285714285714,2,0
5,1173,3,1,1,6,1,140,5,5,7,True,1,0,8,8362.5,1,0
41,1030,0,6,1,6,1,86,5,5,6,True,0,0,16,8951.375,2,0
34,96,8,2,1,6,0,131,7,4,13,True,1,0,7,16561.571428571428,2,0
27,151,2,4,0,6,2,749,2,2,8,False,0,0,6,0.0,0,0
32,910,3,2,1,1,1,131,7,4,1,True,1,0,14,9042.857142857143,2,0
29,1223,3,7,1,6,1,106,5,5,1,False,0,0,4,14186.5,2,0
40,551,5,4,1,6,1,71,4,5,7,True,1,0,8,5750.0,2,0
3,906,3,2,1,1,0,272,7,5,7,True,1,0,10,15409.5,1,0
14,1096,6,2,1,6,1,120,5,5,1,True,1,0,7,11463.714285714286,2,0
13,538,1,3,1,6,0,491,2,2,7,False,0,0,21,2090.4761904761904,0,0
22,1211,5,4,1,4,1,69,5,5,9,False,1,0,3,18191.0,2,0
2,439,3,3,1,6,0,0,5,5,13,False,0,0,6,8000.0,0,0
45,981,5,7,1,1,0,190,5,4,2,False,0,0,8,17812.5,1,0
7,1118,3,8,1,1,0,131,5,5,11,True,1,1,13,11461.53846153846,2,0
45,1187,3,2,1,6,0,254,5,5,1,True,1,0,9,8949.333333333334,1,0
8,282,5,4,1,6,1,101,5,5,2,False,0,0,1,10.0,2,0
38,748,0,6,1,6,0,190,5,4,2,True,0,0,4,12643.0,2,0
1,1098,3,4,1,1,2,131,5,5,2,False,1,0,2,22122.0,1,0
30,379,0,6,1,6,1,192,4,3,1,True,0,0,11,12650.454545454546,1,0
33,397,0,2,1,6,1,101,5,5,10,True,1,0,2,9450.0,2,0
35,773,3,2,1,6,0,340,5,4,7,True,1,0,9,14863.222222222224,0,0
25,572,5,4,1,6,0,430,5,4,7,True,1,0,7,18285.714285714286,0,0
42,809,3,0,1,2,0,514,5,5,13,True,1,0,5,24000.0,1,0
13,883,1,2,1,6,0,600,4,2,9,True,1,0,6,8930.0,0,0
14,455,8,2,1,1,1,140,3,4,11,True,1,0,4,54750.0,2,0
35,319,3,6,1,4,0,462,5,5,1,True,0,0,4,13605.75,0,0
14,630,5,4,0,4,0,101,5,5,2,False,0,0,6,0.0,2,0
17,1121,3,2,1,6,1,177,5,5,13,False,1,0,8,7712.5,2,0
19,226,3,4,1,4,0,109,5,5,0,False,0,0,1,100.0,2,0
42,807,2,4,1,2,0,302,5,5,1,False,1,0,13,14819.23076923077,1,0
36,1219,0,2,1,2,0,69,5,5,13,True,1,0,6,7500.0,2,0
10,748,6,4,1,4,0,204,5,5,11,False,0,0,4,19549.25,1,0
36,1058,3,1,1,4,0,145,5,5,7,True,0,0,2,7000.0,2,0
39,541,0,2,0,6,0,177,5,5,2,False,0,0,6,1.6666666666666667,2,0
21,567,2,2,1,6,0,560,2,2,13,True,0,0,14,1802.5,0,0
41,678,0,4,1,4,1,83,4,5,13,True,1,0,3,1866.6666666666667,2,0
39,731,3,2,1,6,0,190,5,5,2,True,1,0,6,9958.333333333334,2,0
2,438,1,6,1,6,0,725,4,2,7,True,0,0,5,4601.8,0,0
44,610,0,0,1,6,0,150,5,5,1,True,1,0,7,16428.571428571428,2,0
45,861,2,1,1,6,1,101,4,3,9,False,0,0,62,1305.4193548387098,1,1
22,1211,5,4,1,0,1,80,4,5,1,False,1,0,8,12375.0,2,0
39,849,6,2,1,1,0,200,5,5,7,True,1,0,5,23196.0,2,0
19,226,3,4,1,6,1,101,5,5,13,False,0,0,2,0.5,2,0
44,610,5,4,1,1,1,110,5,5,13,False,0,0,10,8473.6,2,0
8,294,3,4,1,4,0,150,5,5,7,False,1,0,2,8170.5,2,0
13,899,3,4,1,6,0,725,4,4,1,False,0,0,1,7000.0,0,0
15,967,8,1,1,1,1,150,7,5,7,False,1,0,6,9073.5,2,0
16,336,5,2,1,4,0,184,5,5,9,False,0,0,1,20.0,2,0
43,1153,8,1,1,6,1,132,5,5,2,True,1,0,16,7718.75,2,0
14,896,5,4,1,6,1,69,5,5,13,False,0,0,11,8090.909090909091,2,0
5,59,6,2,1,1,0,184,5,5,1,False,0,0,11,28545.454545454544,1,0
36,314,3,4,1,6,1,91,5,5,13,False,0,0,4,9250.0,2,0
3,182,0,6,1,6,1,102,5,3,7,True,0,0,17,14039.588235294115,1,0
34,31,3,2,1,6,1,131,5,5,7,True,1,0,7,10235.857142857143,2,0
8,282,0,6,1,6,1,73,5,5,1,False,0,0,14,3320.6428571428573,2,0
31,219,3,2,0,6,0,158,5,5,2,False,0,0,6,1.3333333333333333,2,0
39,1210,3,2,1,6,0,122,5,5,9,True,1,0,11,10066.363636363636,2,0
20,836,3,2,1,2,0,204,5,5,7,True,1,0,2,8504.5,2,0
26,420,3,4,1,4,1,140,5,5,7,False,0,0,1,10.0,2,0
34,52,3,6,1,4,0,300,5,5,1,True,0,0,4,11118.0,2,0
14,866,5,4,0,4,1,69,4,5,13,False,0,0,6,0.0,2,0
5,58,6,2,1,1,0,150,5,4,7,True,1,0,6,32540.5,1,0
32,909,3,2,1,6,1,140,5,4,7,True,1,0,3,14709.0,2,0
21,228,2,7,1,6,0,749,2,3,6,False,0,0,10,2230.0,0,0
14,447,8,4,1,1,0,131,7,5,1,False,0,0,1,10.0,2,0
8,247,8,2,1,6,1,110,5,5,4,False,1,0,10,14310.0,2,0
9,301,2,1,1,6,0,483,2,2,7,True,1,0,4,782.0,0,0
4,365,1,2,1,6,0,575,4,2,0,True,1,0,14,1608.571428571429,0,0
38,673,0,6,1,6,1,105,5,3,9,True,0,0,19,11040.105263157897,2,0
43,890,4,4,1,1,1,116,5,5,13,False,0,0,9,13073.555555555557,2,0
13,815,2,4,1,6,1,269,4,2,9,True,0,0,38,1135.921052631579,0,1
28,265,2,2,1,6,1,184,4,2,10,False,1,0,10,2847.3,1,0
21,934,2,7,1,4,0,1016,5,2,12,False,0,0,2,1400.0,0,0
4,363,1,3,1,6,0,635,4,2,0,True,1,0,6,5066.666666666667,0,0
30,389,5,2,1,2,0,184,4,3,13,True,1,0,3,10284.0,1,0
29,661,3,7,1,6,0,162,5,5,2,False,0,0,3,7183.333333333333,2,0
19,933,3,2,1,6,0,150,5,5,7,True,1,0,5,11140.0,2,0
39,499,6,1,1,2,0,179,5,5,2,False,0,0,3,3135.6666666666665,2,0
0,140,1,2,1,6,1,179,4,2,7,False,0,0,3,13441.0,2,0
14,94,0,6,1,6,1,82,4,3,13,True,0,0,8,13326.75,2,0
17,1121,3,2,1,4,0,239,5,5,7,True,1,0,1,10.0,2,0
35,319,3,4,1,4,0,476,5,5,2,True,1,0,1,6567.0,0,0
16,702,8,2,1,6,1,90,5,5,7,True,1,0,17,11382.411764705885,2,0
19,933,3,4,1,1,0,120,5,5,7,False,1,0,8,21000.0,2,0
23,922,3,2,1,1,0,306,5,4,13,False,0,0,8,15250.0,1,0
18,1191,5,6,1,6,0,340,5,4,7,True,0,0,10,14973.9,1,0
26,421,3,2,1,6,0,165,5,5,9,True,0,0,7,4786.428571428572,2,0
16,545,0,8,1,6,0,110,5,5,10,True,1,1,21,9428.57142857143,2,0
13,939,2,1,1,6,0,620,2,2,9,True,1,0,3,5400.0,0,0
6,449,0,2,1,2,0,88,4,4,13,True,1,0,1,23.0,2,0
17,686,5,2,1,2,0,218,5,4,7,True,1,0,4,11016.25,2,0
11,706,6,2,1,8,1,101,5,5,7,True,1,0,1,10.0,2,0
16,336,5,4,1,6,1,320,5,5,2,True,1,0,8,4833.125,2,0
26,125,6,6,1,6,1,170,5,5,4,True,1,0,18,14011.5,2,0
11,457,3,1,1,6,1,131,5,5,0,True,0,0,2,5479.0,2,0
29,1223,3,4,0,6,1,116,5,5,13,False,0,0,1,0.0,2,0
42,806,5,2,1,2,0,287,5,4,7,True,1,0,7,5281.857142857143,1,0
40,554,0,4,1,6,0,71,2,2,1,True,1,0,10,6800.0,2,0
3,975,6,2,1,1,0,344,5,5,1,True,1,0,5,21706.8,1,0
32,714,3,4,1,1,1,110,5,5,11,False,0,0,15,16733.333333333332,2,0
26,422,3,2,1,1,0,200,5,5,7,True,1,0,3,23507.0,2,0
44,613,5,1,1,6,0,300,5,5,7,False,0,0,4,14429.25,2,0
18,1192,5,1,1,1,0,163,5,5,12,True,1,0,11,5859.727272727273,1,0
5,65,5,2,1,6,0,252,5,4,1,False,0,0,8,10750.0,1,0
31,1024,0,7,1,6,1,71,5,5,13,False,0,0,2,60.5,2,0
4,547,5,6,1,6,0,635,5,4,1,True,0,0,4,9970.0,0,0
3,182,0,2,1,1,0,116,5,4,1,False,1,0,4,26962.5,1,0
39,849,6,0,0,1,0,150,5,5,7,False,0,0,2,10.0,2,0
10,748,6,1,1,6,0,150,5,5,7,True,1,0,3,11448.333333333334,1,0
12,456,3,4,1,6,0,702,7,5,7,False,0,0,3,1466.6666666666667,2,0
45,976,5,1,1,6,0,249,5,4,9,False,0,0,7,6714.285714285715,1,0
26,420,3,7,1,4,1,141,5,5,13,False,0,0,1,22960.0,2,0
29,787,5,4,1,4,0,102,5,5,11,False,0,0,1,11055.0,2,0
44,1061,3,2,1,6,0,300,5,5,5,True,1,0,5,11723.0,2,0
8,282,5,4,1,6,1,83,5,5,7,True,1,0,7,6571.428571428572,2,0
42,806,0,6,1,2,0,204,5,5,1,True,0,0,7,20680.571428571428,1,0
15,1105,8,2,1,1,0,150,9,5,1,True,1,0,2,6053.0,2,0
20,1020,3,2,1,1,0,200,7,5,7,False,1,0,6,12751.0,2,0
2,1149,2,7,1,6,0,510,2,2,7,False,0,0,5,6800.0,0,0
14,126,3,4,0,4,0,110,5,5,1,False,0,0,6,1.6666666666666667,2,0
6,994,3,0,1,4,0,218,5,5,2,False,0,0,1,10.0,2,0
4,363,2,7,1,6,0,507,4,2,1,False,0,0,12,12500.0,0,0
41,203,0,6,1,6,1,68,4,5,1,True,0,0,15,11936.533333333333,2,0
20,1046,3,4,1,8,1,97,5,5,7,False,0,0,7,12285.714285714286,2,0
15,814,6,2,1,1,0,150,5,5,1,True,1,0,6,16714.0,2,0
31,358,0,2,1,6,1,67,5,5,13,True,1,0,1,3500.0,2,0
44,1127,0,6,1,6,1,75,4,5,1,False,0,0,13,6404.307692307692,2,0
43,231,5,0,0,4,0,116,4,5,1,True,0,0,6,1.6666666666666667,2,0
9,286,1,2,1,6,0,306,2,2,11,True,1,0,34,1029.4117647058824,0,1
7,1027,0,6,1,6,1,65,5,5,7,False,0,0,14,19204.35714285714,2,0
20,323,6,2,1,4,0,141,5,5,7,True,1,0,4,10000.0,2,0
12,1156,1,3,1,6,1,400,2,2,9,False,0,0,32,2580.40625,2,1
9,301,2,2,1,6,0,481,2,2,9,False,1,0,1,10.0,0,0
24,1132,4,8,1,4,1,184,5,5,11,True,1,1,5,11400.0,1,0
28,178,5,2,1,4,0,160,5,5,13,True,1,0,5,10894.0,1,0
23,441,3,2,1,1,0,300,5,5,7,True,1,0,4,11225.0,1,0
31,1024,0,2,1,6,1,71,5,5,2,False,0,0,1,8900.0,2,0
7,1027,0,6,1,8,1,68,5,5,13,False,0,0,14,9720.857142857143,2,0
4,364,2,2,1,6,0,528,4,2,1,True,1,0,11,9482.272727272728,0,0
34,52,3,4,1,1,0,131,5,5,7,False,0,0,6,18000.0,2,0
24,743,3,3,1,4,0,92,5,5,11,False,0,0,2,15175.0,1,0
34,34,5,4,1,1,1,68,5,5,1,False,0,0,19,6842.105263157895,2,0
2,1149,1,4,1,6,0,510,2,2,7,False,0,0,5,4440.0,0,0
12,919,3,4,1,1,2,264,5,4,1,False,0,0,4,10936.25,2,0
30,402,3,4,1,4,0,170,5,5,1,False,0,0,1,16218.0,1,0
20,1031,3,4,1,1,1,116,5,5,13,False,0,0,11,7181.818181818182,2,0
5,9,0,6,1,6,1,136,5,5,1,False,0,0,9,9912.666666666666,1,0
30,707,5,4,1,6,0,231,4,3,13,True,0,0,4,11535.5,1,0
21,934,2,2,1,4,0,1016,2,2,1,True,1,0,2,2663.0,0,0
38,748,6,6,1,6,1,131,5,5,7,True,0,0,6,13033.166666666666,2,0
19,226,3,4,1,6,1,101,5,5,9,False,0,0,1,2.0,2,0
5,59,5,0,1,1,1,184,5,4,4,False,0,0,11,15000.0,1,0
11,983,3,4,1,6,1,91,5,5,6,False,1,0,3,2763.0,2,0
5,109,5,2,1,6,0,292,5,4,7,True,0,0,4,32075.0,1,0
39,1210,4,4,1,6,1,160,5,5,1,True,0,0,11,5000.0,2,0
22,1211,5,4,1,4,1,69,4,5,7,False,1,0,4,15500.75,2,0
29,787,5,7,1,6,1,116,5,5,11,False,0,0,1,9466.0,2,0
7,1118,3,8,1,1,1,131,5,5,11,False,0,1,13,12307.692307692309,2,0
0,118,2,4,1,6,1,144,4,3,13,True,1,0,9,9222.222222222224,2,0
20,1020,3,2,1,1,0,200,7,5,1,False,1,0,6,11252.166666666666,2,0
20,1020,3,2,1,1,0,193,5,5,1,True,1,0,2,7114.0,2,0
14,866,5,4,1,1,1,75,4,5,11,False,1,0,14,13975.357142857143,2,0
